time,latitude,longitude,depth,depth_class,mag,mag_class,place
2024-06-04 01:33:39.697,2.5,125.6697,150.886,Intermediate,4.3,Light,"131 km NNE of Bitung, Indonesia"
2024-06-04 02:34:58.555,13.6712,144.8436,138.896,Intermediate,4.5,Light,"15 km NNW of Yigo Village, Guam"
2024-06-04 02:43:25.711,-6.7864,130.8684,35.0,Shallow,4.3,Light,"244 km WSW of Tual, Indonesia"
2024-06-04 04:14:11.926,27.3141,102.0695,10.0,Shallow,4.4,Light,"67 km SSW of Xichang, China"
2024-06-04 04:58:42.528,-2.3161,100.5703,39.244,Shallow,4.4,Light,"95 km WSW of Sungai Penuh, Indonesia"
2024-06-04 06:10:08.174,-6.4894,155.0873,91.015,Intermediate,4.2,Light,"47 km WSW of Panguna, Papua New Guinea"
2024-06-04 09:10:48.292,0.7248,126.1364,11.344,Shallow,4.5,Light,"137 km SE of Bitung, Indonesia"
2024-06-04 11:57:31.052,-25.8189,179.7513,480.66,Deep,4.1,Light,south of the Fiji Islands
2024-06-04 11:57:32.154,5.7362,126.2053,100.766,Intermediate,4.2,Light,"64 km ESE of Mangili, Philippines"
2024-06-04 12:27:24.158,-49.0053,108.7334,10.0,Shallow,4.4,Light,southeast Indian Ridge
2024-06-04 15:47:03.739,20.2138,144.9982,10.0,Shallow,4.1,Light,"Maug Islands region, Northern Mariana Islands"
2024-06-04 17:05:22.326,-3.5998,127.3315,10.0,Shallow,4.6,Light,"95 km W of Ambon, Indonesia"
2024-06-04 17:26:45.977,-21.7479,170.5151,78.444,Intermediate,4.9,Light,"273 km E of Tadine, New Caledonia"
2024-06-04 17:53:27.211,57.4064,120.6733,10.0,Shallow,4.3,Light,"156 km ENE of Chara, Russia"
2024-06-04 20:31:19.600,-12.7402,-14.7085,10.0,Shallow,4.6,Light,southern Mid-Atlantic Ridge
2024-06-04 22:08:38.017,36.5513,70.4478,163.995,Intermediate,4.1,Light,"49 km SW of Jurm, Afghanistan"
2024-06-04 22:34:58.616,11.0806,138.6431,10.0,Shallow,4.6,Light,"182 km NNE of Colonia, Micronesia"
2024-06-04 22:50:11.778,36.454,68.9467,10.0,Shallow,4.2,Light,"29 km SSW of Khanabad, Afghanistan"
2024-06-04 23:19:00.183,-11.1605,166.5851,10.0,Shallow,4.4,Light,"98 km ESE of Lata, Solomon Islands"
2024-06-05 01:54:05.096,34.2786,136.9918,361.872,Deep,4.1,Light,"15 km ESE of Shima, Japan"
2024-06-05 02:07:37.049,-3.4828,131.2709,10.0,Shallow,4.4,Light,"129 km WSW of Fakfak, Indonesia"
2024-06-05 02:16:01.006,-4.1233,143.0423,77.628,Intermediate,5.2,Moderate,"26 km ENE of Ambunti, Papua New Guinea"
2024-06-05 02:20:27.145,-3.6756,100.6221,19.0,Shallow,5.5,Moderate,"183 km W of Bengkulu, Indonesia"
2024-06-05 02:24:22.538,-7.6693,147.9126,35.0,Shallow,4.5,Light,"123 km S of Finschhafen, Papua New Guinea"
2024-06-05 02:29:21.996,13.7515,144.9708,125.036,Intermediate,4.4,Light,"25 km NNE of Yigo Village, Guam"
2024-06-05 04:10:05.547,-22.8721,69.6489,10.0,Shallow,4.2,Light,Mid-Indian Ridge
2024-06-05 04:23:38.755,23.9827,122.3035,23.9,Shallow,4.1,Light,"71 km E of Hualien City, Taiwan"
2024-06-05 06:19:41.587,-3.5702,100.7411,10.0,Shallow,5.0,Moderate,"171 km W of Bengkulu, Indonesia"
2024-06-05 06:30:18.894,-7.9087,117.9494,206.392,Intermediate,4.8,Light,"75 km NE of Pototano, Indonesia"
2024-06-05 06:46:06.680,23.5778,121.6448,19.933,Shallow,3.9,Minor,"44 km S of Hualien City, Taiwan"
2024-06-05 07:37:49.876,36.105,35.8681,10.0,Shallow,4.1,Light,"15 km WSW of Uzunbağ, Turkey"
2024-06-05 08:42:24.371,-13.711,14.249,10.0,Shallow,5.1,Moderate,"87 km W of Caconda, Angola"
2024-06-05 09:50:40.677,-19.5738,169.2668,114.992,Intermediate,4.4,Light,"3 km SSW of Isangel, Vanuatu"
2024-06-05 11:16:14.005,0.4195,98.5655,65.051,Shallow,5.1,Moderate,"86 km ESE of Teluk Dalam, Indonesia"
2024-06-05 12:04:59.113,34.0192,86.2327,10.0,Shallow,4.3,Light,western Xizang
2024-06-05 12:54:16.641,36.1819,139.7395,74.838,Intermediate,4.1,Light,"2 km E of Koga, Japan"
2024-06-05 14:19:43.829,-38.2342,175.9814,190.135,Intermediate,4.9,Light,"10 km E of Tokoroa, New Zealand"
2024-06-05 15:30:39.378,-15.981,167.8847,187.939,Intermediate,4.8,Light,"51 km ENE of Lakatoro, Vanuatu"
2024-06-05 16:40:42.213,-8.922,112.5042,63.931,Shallow,4.2,Light,"83 km SSW of Dampit, Indonesia"
2024-06-05 16:55:38.803,27.5218,53.568,10.0,Shallow,4.0,Light,"58 km WSW of Gerāsh, Iran"
2024-06-05 17:21:23.471,10.3837,56.9307,10.0,Shallow,4.4,Light,Carlsberg Ridge
2024-06-05 18:01:52.043,-1.2647,97.5262,10.0,Shallow,4.3,Light,"205 km S of Teluk Dalam, Indonesia"
2024-06-05 18:19:40.383,-23.6668,-179.7548,540.802,Deep,4.6,Light,south of the Fiji Islands
2024-06-05 18:41:17.281,51.7757,178.0227,121.874,Intermediate,3.9,Minor,"Rat Islands, Aleutian Islands, Alaska"
2024-06-05 18:53:29.787,36.7503,71.3101,223.77,Intermediate,4.0,Light,"21 km WNW of Ashkāsham, Afghanistan"
2024-06-05 21:31:57.835,-17.3683,167.8118,10.0,Shallow,4.6,Light,"67 km NW of Port-Vila, Vanuatu"
2024-06-05 21:33:40.227,-17.2295,167.8564,10.0,Shallow,4.5,Light,"74 km NW of Port-Vila, Vanuatu"
2024-06-05 21:40:50.119,-17.3342,167.7667,10.0,Shallow,4.5,Light,"73 km NW of Port-Vila, Vanuatu"
2024-06-05 21:44:50.793,-17.3781,167.6489,10.0,Shallow,4.1,Light,"80 km WNW of Port-Vila, Vanuatu"
2024-06-06 00:03:25.979,35.549,140.6854,43.001,Shallow,4.7,Light,"18 km S of Asahi, Japan"
2024-06-06 01:00:20.043,-4.9757,154.1539,420.328,Deep,4.6,Light,"209 km NW of Arawa, Papua New Guinea"
2024-06-06 02:10:08.275,19.6396,145.2812,10.0,Shallow,4.6,Light,"Maug Islands region, Northern Mariana Islands"
2024-06-06 02:12:05.742,28.0069,130.152,21.804,Shallow,4.9,Light,"73 km SE of Tatsugō, Japan"
2024-06-06 02:34:26.263,-18.0073,-179.8167,651.481,Deep,4.2,Light,"91 km E of Levuka, Fiji"
2024-06-06 02:40:05.045,26.8748,140.4035,478.447,Deep,4.6,Light,"Bonin Islands, Japan region"
2024-06-06 03:43:18.005,1.6896,127.1997,106.392,Intermediate,4.4,Light,"90 km W of Tobelo, Indonesia"
2024-06-06 05:38:13.861,-17.2798,167.6969,10.0,Shallow,4.4,Light,"82 km NW of Port-Vila, Vanuatu"
2024-06-06 07:04:04.869,40.6837,84.2457,10.0,Shallow,4.1,Light,"159 km SE of Kuqa, China"
2024-06-06 09:32:50.521,18.7128,145.5253,185.185,Intermediate,4.1,Light,"Pagan region, Northern Mariana Islands"
2024-06-06 10:22:38.554,26.5625,127.6382,50.242,Shallow,4.1,Light,"20 km NNW of Yomitan, Japan"
2024-06-06 10:28:16.661,23.9042,94.1522,49.578,Shallow,4.1,Light,"38 km NW of Mawlaik, Myanmar"
2024-06-06 10:47:50.231,38.0453,38.2744,10.0,Shallow,4.0,Light,"3 km ENE of Çelikhan, Turkey"
2024-06-06 11:07:53.351,50.1126,147.684,619.618,Deep,5.9,Moderate,Sea of Okhotsk
2024-06-06 12:30:56.305,-38.3905,48.4335,10.0,Shallow,4.7,Light,Southwest Indian Ridge
2024-06-06 13:15:37.463,-9.0052,116.8448,10.967,Shallow,5.0,Moderate,"28 km S of Taliwang, Indonesia"
2024-06-06 13:33:51.999,-2.9853,138.2779,37.384,Shallow,4.6,Light,"265 km W of Abepura, Indonesia"
2024-06-06 15:11:26.981,4.8079,126.1105,78.534,Intermediate,4.5,Light,"97 km SE of Sarangani, Philippines"
2024-06-06 15:51:16.835,24.1593,121.7057,38.506,Shallow,4.1,Light,"22 km NNE of Hualien City, Taiwan"
2024-06-06 17:04:11.008,-5.4942,153.7867,43.638,Shallow,4.3,Light,"208 km WNW of Panguna, Papua New Guinea"
2024-06-06 18:57:38.825,-7.1935,121.0887,529.051,Deep,4.8,Light,"171 km NNE of Ruteng, Indonesia"
2024-06-06 19:00:25.059,0.0854,122.9882,176.316,Intermediate,4.4,Light,"50 km S of Gorontalo, Indonesia"
2024-06-06 19:22:01.651,34.0693,25.5613,43.441,Shallow,4.0,Light,"104 km S of Néa Anatolí, Greece"
2024-06-06 22:00:57.411,-3.0163,141.9207,41.968,Shallow,4.8,Light,"49 km WNW of Aitape, Papua New Guinea"
2024-06-06 22:27:26.377,-23.9031,179.4226,543.536,Deep,4.3,Light,south of the Fiji Islands
2024-06-06 23:24:18.585,26.5639,129.5839,10.0,Shallow,4.3,Light,"129 km SE of Wadomari, Japan"
2024-06-07 00:46:49.787,-3.3966,128.298,91.39,Intermediate,4.5,Light,"35 km NNE of Ambon, Indonesia"
2024-06-07 04:25:15.923,-11.5282,-13.9139,10.0,Shallow,4.5,Light,Ascension Island region
2024-06-07 05:55:26.119,-6.3652,149.7818,60.244,Shallow,4.9,Light,"31 km SE of Kandrian, Papua New Guinea"
2024-06-07 06:17:54.382,4.8208,125.3795,9.732,Shallow,4.2,Light,"65 km S of Sarangani, Philippines"
2024-06-07 06:40:37.910,-15.5126,167.5094,127.955,Intermediate,4.1,Light,"37 km E of Luganville, Vanuatu"
2024-06-07 06:54:27.565,-6.6778,147.4079,57.902,Shallow,4.6,Light,"45 km E of Lae, Papua New Guinea"
2024-06-07 07:01:34.946,34.2483,25.6049,46.744,Shallow,4.0,Light,"84 km S of Néa Anatolí, Greece"
2024-06-07 07:10:09.105,31.0031,142.1336,10.0,Shallow,4.3,Light,"Izu Islands, Japan region"
2024-06-07 09:11:26.040,20.0936,38.4458,10.0,Shallow,4.3,Light,"139 km ENE of Port Sudan, Sudan"
2024-06-07 10:26:48.631,-14.5114,167.5198,103.652,Intermediate,4.2,Light,"70 km S of Sola, Vanuatu"
2024-06-07 11:28:30.124,-18.1336,168.0394,37.97,Shallow,4.4,Light,"52 km SSW of Port-Vila, Vanuatu"
2024-06-07 12:18:56.233,17.5646,145.6978,339.134,Deep,4.1,Light,"260 km N of Saipan, Northern Mariana Islands"
2024-06-07 12:23:05.733,32.2008,101.0104,12.336,Shallow,4.4,Light,"159 km SW of Qihama, China"
2024-06-07 12:35:24.201,38.5848,142.2029,61.583,Shallow,4.5,Light,"67 km ENE of Onagawa Chō, Japan"
2024-06-07 12:59:23.978,-11.5266,-13.6766,10.0,Shallow,4.7,Light,Ascension Island region
2024-06-07 13:07:09.198,19.0683,145.5431,227.329,Intermediate,4.3,Light,"Maug Islands region, Northern Mariana Islands"
2024-06-07 13:37:17.520,22.0233,143.0365,9.946,Shallow,4.6,Light,"Volcano Islands, Japan region"
2024-06-07 16:09:33.111,22.102,143.1065,10.0,Shallow,4.3,Light,"Volcano Islands, Japan region"
2024-06-07 16:31:04.714,-2.994,139.2269,39.22,Shallow,5.3,Moderate,"162 km WSW of Abepura, Indonesia"
2024-06-07 16:57:14.486,-54.0047,-2.5375,10.0,Shallow,5.2,Moderate,southern Mid-Atlantic Ridge
2024-06-07 17:03:31.054,-54.0569,-2.4625,10.0,Shallow,5.4,Moderate,southern Mid-Atlantic Ridge
2024-06-07 18:27:45.246,42.6908,142.7554,99.378,Intermediate,4.1,Light,"35 km W of Sarabetsu, Japan"
2024-06-07 20:49:23.715,22.137,143.0301,10.0,Shallow,4.3,Light,"Volcano Islands, Japan region"
2024-06-07 23:05:19.931,-49.3906,30.3379,10.0,Shallow,4.9,Light,south of Africa
2024-06-08 00:28:14.017,11.0186,138.7996,10.0,Shallow,4.5,Light,"182 km NNE of Colonia, Micronesia"
2024-06-08 00:34:34.937,26.8154,140.2722,399.653,Deep,4.1,Light,"Bonin Islands, Japan region"
2024-06-08 01:11:21.390,28.803,129.8773,45.543,Shallow,4.4,Light,"47 km NE of Tatsugō, Japan"
2024-06-08 03:00:23.276,-3.1776,142.7536,10.0,Shallow,4.4,Light,"45 km E of Aitape, Papua New Guinea"
2024-06-08 03:09:42.194,1.106,126.4358,41.782,Shallow,4.4,Light,"111 km WNW of Ternate, Indonesia"
2024-06-08 03:12:23.442,14.6219,147.4632,10.0,Shallow,4.6,Light,"195 km ESE of Saipan, Northern Mariana Islands"
2024-06-08 04:03:05.828,-6.3514,154.8367,65.015,Shallow,4.5,Light,"71 km W of Panguna, Papua New Guinea"
2024-06-08 09:12:57.657,53.8356,166.7335,10.0,Shallow,4.3,Light,"Komandorskiye Ostrova, Russia region"
2024-06-08 09:36:58.089,-4.8985,145.4623,56.087,Shallow,4.1,Light,"50 km NW of Madang, Papua New Guinea"
2024-06-08 10:11:42.225,36.646,71.0117,199.119,Intermediate,4.1,Light,"28 km SSE of Jurm, Afghanistan"
2024-06-08 11:03:02.515,1.4247,127.1965,151.14,Intermediate,4.5,Light,"73 km NNW of Ternate, Indonesia"
2024-06-08 11:47:23.704,29.7264,69.8732,10.0,Shallow,4.2,Light,"38 km ESE of Barkhan, Pakistan"
2024-06-08 12:33:15.343,-20.0218,168.5461,10.0,Shallow,4.4,Light,"93 km SW of Isangel, Vanuatu"
2024-06-08 13:07:19.775,6.6732,123.7476,10.703,Shallow,4.8,Light,"31 km W of Taguisa, Philippines"
2024-06-08 16:09:21.821,8.7576,126.8774,45.081,Shallow,4.4,Light,"63 km ESE of Aras-asan, Philippines"
2024-06-08 16:43:16.456,51.4522,-179.7483,58.743,Shallow,3.6,Minor,"220 km WSW of Adak, Alaska"
2024-06-08 16:47:45.579,-23.5145,-179.7117,527.383,Deep,4.0,Light,south of the Fiji Islands
2024-06-08 17:01:56.707,-7.8147,107.7858,81.206,Intermediate,4.2,Light,"62 km SW of Singaparna, Indonesia"
2024-06-08 17:21:03.767,-7.4625,128.5892,145.286,Intermediate,4.4,Light,"210 km NE of Lospalos, Timor Leste"
2024-06-08 17:33:13.031,29.8784,51.7509,16.238,Shallow,4.3,Light,"30 km NNE of Kāzerūn, Iran"
2024-06-08 18:17:19.165,27.8429,75.3219,10.714,Shallow,4.0,Light,"4 km ESE of Nawalgarh, India"
2024-06-08 20:19:41.215,-10.4727,-13.3092,10.0,Shallow,4.7,Light,Ascension Island region
2024-06-08 23:34:41.717,6.2619,127.4001,10.0,Shallow,4.4,Light,"135 km E of Pondaguitan, Philippines"
2024-06-09 00:20:11.615,13.1738,57.8303,10.0,Shallow,4.4,Light,Owen Fracture Zone region
2024-06-09 00:45:43.439,51.0125,96.7016,10.0,Shallow,4.0,Light,"73 km NW of Kungurtug, Russia"
2024-06-09 01:04:45.532,4.8573,126.0864,96.521,Intermediate,4.7,Light,"91 km SE of Sarangani, Philippines"
2024-06-09 02:00:27.616,2.7785,95.8472,27.474,Shallow,4.2,Light,"67 km WNW of Sinabang, Indonesia"
2024-06-09 03:31:58.574,37.9991,36.3821,2.081,Shallow,4.1,Light,"10 km WSW of Göksun, Turkey"
2024-06-09 03:43:43.556,46.6556,119.0446,10.0,Shallow,4.1,Light,"242 km WNW of Ulanhot, China"
2024-06-09 04:02:39.180,-57.8261,-24.8278,21.775,Shallow,4.3,Light,South Sandwich Islands region
2024-06-09 04:35:09.641,27.4645,93.088,39.251,Shallow,4.3,Light,"66 km NW of Itānagar, India"
2024-06-09 04:57:54.836,36.2922,69.6463,126.159,Intermediate,4.1,Light,"36 km SSW of Farkhār, Afghanistan"
2024-06-09 05:59:31.491,-3.0931,127.8941,51.748,Shallow,4.0,Light,"73 km NNW of Ambon, Indonesia"
2024-06-09 06:41:43.155,26.6833,127.7499,43.162,Shallow,4.4,Light,"6 km WSW of Ie, Japan"
2024-06-09 10:21:04.870,-6.0411,129.3504,259.436,Intermediate,4.4,Light,"289 km SSE of Ambon, Indonesia"
2024-06-09 11:15:59.913,-2.9812,139.1659,32.815,Shallow,4.6,Light,"168 km WSW of Abepura, Indonesia"
2024-06-09 16:01:23.596,34.1803,86.4088,16.896,Shallow,4.4,Light,western Xizang
2024-06-09 16:28:38.228,-5.4569,154.0688,125.0,Intermediate,5.7,Moderate,"183 km WNW of Panguna, Papua New Guinea"
2024-06-09 17:02:35.610,-24.0184,69.6992,10.0,Shallow,4.3,Light,Mid-Indian Ridge
2024-06-09 17:25:02.634,32.4572,137.7426,389.131,Deep,4.1,Light,"215 km ESE of Kushimoto, Japan"
2024-06-09 18:59:03.940,-31.7015,57.707,10.0,Shallow,4.4,Light,Southwest Indian Ridge
2024-06-09 20:46:04.656,-6.3351,146.5069,99.975,Intermediate,4.7,Light,"69 km NW of Lae, Papua New Guinea"
2024-06-09 22:13:16.326,10.2064,126.3053,10.0,Shallow,4.3,Light,"35 km NE of Santa Monica, Philippines"
2024-06-09 23:39:07.790,-3.0248,127.7925,43.21,Shallow,4.5,Light,"85 km NNW of Ambon, Indonesia"
2024-06-10 00:40:44.160,-18.5548,65.3493,10.0,Shallow,4.5,Light,"238 km ENE of Port Mathurin, Mauritius"
2024-06-10 00:51:53.284,-18.8126,65.3255,10.0,Shallow,4.4,Light,"222 km ENE of Port Mathurin, Mauritius"
2024-06-10 01:29:29.672,-5.9321,131.1775,68.999,Shallow,4.5,Light,"177 km W of Tual, Indonesia"
2024-06-10 01:44:28.227,4.0851,126.746,35.0,Shallow,4.3,Light,"203 km SE of Sarangani, Philippines"
2024-06-10 02:47:57.816,-3.3321,126.8794,10.225,Shallow,4.6,Light,"150 km WNW of Ambon, Indonesia"
2024-06-10 03:14:51.726,37.9122,68.1858,10.0,Shallow,4.5,Light,"36 km ESE of Sho‘rchi, Uzbekistan"
2024-06-10 03:44:14.733,-18.7431,65.1681,10.0,Shallow,5.0,Moderate,"211 km ENE of Port Mathurin, Mauritius"
2024-06-10 03:46:19.364,-5.6412,147.547,198.405,Intermediate,4.3,Light,"106 km NNW of Finschhafen, Papua New Guinea"
2024-06-10 03:49:41.546,-12.7631,166.741,138.008,Intermediate,5.2,Moderate,"151 km NW of Sola, Vanuatu"
2024-06-10 03:56:16.157,23.6498,122.8825,36.813,Shallow,4.5,Light,"91 km S of Yonakuni, Japan"
2024-06-10 05:29:50.477,-18.922,65.4971,10.0,Shallow,4.4,Light,"234 km ENE of Port Mathurin, Mauritius"
2024-06-10 05:34:41.082,-19.001,65.4881,10.0,Shallow,4.4,Light,"230 km ENE of Port Mathurin, Mauritius"
2024-06-10 06:02:05.404,0.26,124.8977,78.925,Intermediate,4.6,Light,"55 km ESE of Modisi, Indonesia"
2024-06-10 07:22:30.717,-3.4395,146.1625,10.0,Shallow,4.3,Light,"198 km SW of Lorengau, Papua New Guinea"
2024-06-10 10:10:36.968,7.3748,92.0633,10.0,Shallow,4.7,Light,"Nicobar Islands, India region"
2024-06-10 10:41:12.770,1.1668,126.1939,37.26,Shallow,4.4,Light,"122 km ESE of Bitung, Indonesia"
2024-06-10 11:44:40.326,44.4408,146.253,187.81,Intermediate,4.4,Light,"51 km NE of Otrada, Russia"
2024-06-10 14:18:11.475,2.8449,99.1255,178.298,Intermediate,4.3,Light,"14 km SSE of Pematangsiantar, Indonesia"
2024-06-10 15:18:19.893,5.1238,126.6921,10.219,Shallow,4.4,Light,"139 km ESE of Sarangani, Philippines"
2024-06-10 16:02:30.831,1.2488,121.8009,40.216,Shallow,4.5,Light,"160 km WNW of Gorontalo, Indonesia"
2024-06-10 17:35:25.135,40.9018,84.2539,10.0,Shallow,4.6,Light,"143 km SE of Kuqa, China"
2024-06-10 20:45:34.531,36.4897,70.7965,193.376,Intermediate,4.4,Light,"41 km S of Jurm, Afghanistan"
2024-06-10 21:06:42.787,-20.0714,168.8287,10.0,Shallow,4.4,Light,"75 km SW of Isangel, Vanuatu"
2024-06-10 21:58:43.614,-20.0981,168.8268,10.0,Shallow,4.5,Light,"77 km SW of Isangel, Vanuatu"
2024-06-10 22:08:35.572,-20.0852,168.8076,10.0,Shallow,4.4,Light,"78 km SW of Isangel, Vanuatu"
2024-06-10 22:09:18.533,29.5216,140.2418,180.675,Intermediate,4.8,Light,"Izu Islands, Japan region"
2024-06-10 22:27:27.609,44.3692,148.9899,41.878,Shallow,4.6,Light,"129 km SE of Kuril’sk, Russia"
2024-06-10 23:04:11.827,40.9095,142.01,58.576,Shallow,4.4,Light,"57 km ENE of Misawa, Japan"
2024-06-10 23:24:23.587,2.4788,128.4537,233.089,Intermediate,4.2,Light,"96 km NNE of Tobelo, Indonesia"
2024-06-10 23:46:09.085,4.8187,95.855,105.522,Intermediate,4.7,Light,"63 km S of Sigli, Indonesia"
2024-06-11 00:09:18.561,14.3623,146.2815,90.514,Intermediate,4.2,Light,"97 km SE of San Jose Village, Northern Mariana Islands"
2024-06-11 00:58:15.252,39.155,139.9453,10.599,Shallow,4.3,Light,"15 km N of Yuza, Japan"
2024-06-11 01:13:19.436,-36.9562,177.0586,287.882,Intermediate,3.9,Minor,"104 km NNE of Maketu, New Zealand"
2024-06-11 02:10:06.982,-5.1267,145.9965,194.726,Intermediate,4.3,Light,"25 km ENE of Madang, Papua New Guinea"
2024-06-11 02:51:11.346,-20.1268,168.6915,10.0,Shallow,5.1,Moderate,"89 km SW of Isangel, Vanuatu"
2024-06-11 02:56:32.775,-20.1774,168.518,10.0,Shallow,5.2,Moderate,"106 km SW of Isangel, Vanuatu"
2024-06-11 03:59:48.898,-20.0754,168.6661,10.0,Shallow,4.6,Light,"87 km SW of Isangel, Vanuatu"
2024-06-11 04:13:15.075,38.0065,68.1284,10.0,Shallow,4.2,Light,"29 km E of Sho‘rchi, Uzbekistan"
2024-06-11 06:17:43.805,34.95,25.1425,10.0,Shallow,4.4,Light,"6 km S of Pýrgos, Greece"
2024-06-11 06:27:08.787,39.0263,72.0695,10.0,Shallow,4.1,Light,"52 km ESE of Karakenja, Tajikistan"
2024-06-11 06:58:36.087,9.4523,119.739,9.9,Shallow,5.2,Moderate,"97 km SE of Caramay, Philippines"
2024-06-11 07:35:16.067,20.0678,145.2874,60.655,Shallow,4.4,Light,"Maug Islands region, Northern Mariana Islands"
2024-06-11 08:07:20.796,0.8589,97.7622,40.995,Shallow,4.6,Light,"31 km N of Teluk Dalam, Indonesia"
2024-06-11 08:21:36.255,13.527,144.3952,149.099,Intermediate,4.4,Light,"32 km WNW of Agat Village, Guam"
2024-06-11 09:09:41.354,46.8735,152.7144,35.0,Shallow,4.2,Light,Kuril Islands
2024-06-11 09:16:31.546,-27.8427,63.6016,10.0,Shallow,4.3,Light,Southwest Indian Ridge
2024-06-11 10:33:48.490,40.2508,139.0362,10.0,Shallow,4.2,Light,"84 km W of Noshiro, Japan"
2024-06-11 11:09:31.661,-5.2539,151.1864,124.061,Intermediate,5.1,Moderate,"120 km ENE of Kimbe, Papua New Guinea"
2024-06-11 11:38:17.405,-5.284,151.2803,121.73,Intermediate,5.2,Moderate,"130 km ENE of Kimbe, Papua New Guinea"
2024-06-11 14:48:43.278,37.5275,142.4199,35.782,Shallow,4.1,Light,"125 km E of Namie, Japan"
2024-06-11 15:57:15.027,21.6398,143.0204,317.74,Deep,4.0,Light,Mariana Islands region
2024-06-11 18:00:42.179,39.0576,23.2582,10.544,Shallow,4.2,Light,"14 km NE of Istiaía, Greece"
2024-06-11 18:59:45.841,18.1612,120.0021,20.997,Shallow,4.5,Light,"52 km W of Callaguip, Philippines"
2024-06-11 19:08:23.813,38.0695,21.8284,10.0,Shallow,4.3,Light,"5 km SE of Chalandrítsa, Greece"
2024-06-11 20:20:55.127,-25.52,179.7901,530.488,Deep,4.2,Light,south of the Fiji Islands
2024-06-11 21:43:10.882,-8.3414,159.0156,110.965,Intermediate,4.3,Light,"67 km WSW of Buala, Solomon Islands"
2024-06-11 21:51:32.947,23.7623,121.6245,31.257,Shallow,4.4,Light,"23 km S of Hualien City, Taiwan"
2024-06-11 22:09:31.680,-7.3596,103.4801,10.0,Shallow,4.5,Light,"281 km WSW of Labuan, Indonesia"
2024-06-11 22:23:59.726,37.5033,137.3398,10.0,Shallow,4.4,Light,"49 km NE of Anamizu, Japan"
2024-06-11 23:06:19.857,36.0436,70.3688,101.051,Intermediate,4.2,Light,"74 km SE of Farkhār, Afghanistan"
2024-06-11 23:26:50.347,35.7558,126.7087,10.0,Shallow,4.4,Light,"3 km NW of Puan, South Korea"
2024-06-12 01:19:35.066,12.7129,123.7318,134.981,Intermediate,4.2,Light,"10 km NE of Monreal, Philippines"
2024-06-12 01:55:08.856,-5.4873,147.4157,213.092,Intermediate,4.1,Light,"127 km NNW of Finschhafen, Papua New Guinea"
2024-06-12 03:05:03.577,15.9116,146.8844,35.0,Shallow,4.3,Light,"143 km ENE of Saipan, Northern Mariana Islands"
2024-06-12 03:45:34.393,-3.7019,141.2178,35.0,Shallow,4.4,Light,"112 km S of Vanimo, Papua New Guinea"
2024-06-12 03:48:16.286,33.701,97.3993,10.0,Shallow,4.9,Light,"285 km N of Qamdo, China"
2024-06-12 05:35:31.098,42.0421,142.5186,68.507,Shallow,4.7,Light,"25 km WSW of Urakawa, Japan"
2024-06-12 06:51:14.165,-15.029,167.5123,124.285,Intermediate,4.1,Light,"47 km E of Port-Olry, Vanuatu"
2024-06-12 07:03:14.267,-16.0582,167.8571,10.192,Shallow,4.4,Light,"47 km E of Lakatoro, Vanuatu"
2024-06-12 07:04:18.555,-5.5786,149.3797,171.564,Intermediate,4.1,Light,"71 km NNW of Kandrian, Papua New Guinea"
2024-06-12 07:26:41.388,1.7687,127.1357,95.885,Intermediate,4.4,Light,"97 km W of Tobelo, Indonesia"
2024-06-12 07:31:06.285,32.3654,93.2924,10.0,Shallow,4.2,Light,"152 km NE of Nagqu, China"
2024-06-12 08:31:33.251,-18.9126,169.4001,258.498,Intermediate,4.5,Light,"70 km N of Isangel, Vanuatu"
2024-06-12 09:52:04.585,18.236,145.2537,453.5,Deep,4.7,Light,"Pagan region, Northern Mariana Islands"
2024-06-12 10:01:00.332,-15.623,166.8465,27.795,Shallow,4.4,Light,"35 km WSW of Luganville, Vanuatu"
2024-06-12 12:12:01.862,14.1011,119.1593,10.0,Shallow,4.2,Light,"99 km WNW of Cabra, Philippines"
2024-06-12 14:07:52.435,8.8144,126.2809,68.978,Shallow,4.7,Light,"1 km WNW of Marihatag, Philippines"
2024-06-12 14:14:57.406,24.0125,122.671,36.3,Shallow,4.1,Light,"60 km SSW of Yonakuni, Japan"
2024-06-12 14:47:37.306,-24.485,-179.8513,510.51,Deep,4.4,Light,south of the Fiji Islands
2024-06-12 15:33:24.082,-6.6831,155.1209,367.523,Deep,4.5,Light,"57 km SW of Panguna, Papua New Guinea"
2024-06-12 17:01:20.867,4.3762,126.4544,39.0,Shallow,5.8,Moderate,"158 km SE of Sarangani, Philippines"
2024-06-12 17:22:54.108,-22.035,-179.4873,579.184,Deep,4.3,Light,south of the Fiji Islands
2024-06-12 17:58:11.451,-15.2538,66.9668,10.0,Shallow,4.5,Light,Mid-Indian Ridge
2024-06-12 18:10:59.009,-2.9337,130.2509,10.0,Shallow,4.7,Light,"148 km ENE of Masohi, Indonesia"
2024-06-12 18:22:53.663,-15.0411,66.9753,10.0,Shallow,4.6,Light,Mid-Indian Ridge
2024-06-12 18:28:38.280,-15.0951,66.8267,10.0,Shallow,4.6,Light,Mid-Indian Ridge
2024-06-12 19:19:10.899,35.9745,27.9542,61.368,Shallow,4.7,Light,"14 km SSW of Lárdos, Greece"
2024-06-12 20:05:59.464,38.4448,21.8271,11.361,Shallow,4.3,Light,"5 km N of Náfpaktos, Greece"
